CRASH,CRASH_COST,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
0,0,0,48,0,13,92111.48725,No,273336.7389,Yes,M,Masters,Lawyer,26.08855757,Private,13190,1,Minivan,yes,0,0,No,0,14,Highly Urban/ Urban
0,0,0,39,3,14,32965.84416,Yes,0,No,M,High School,Blue Collar,59.19418686,Commercial,7750,25,Minivan,no,0,0,No,0,1,Highly Rural
0,0,0,47,0,5,31957.41047,No,156434.6707,Yes,M,High School,Clerical,23.53667079,Private,9400,6,Minivan,yes,0,0,Yes,0,6,Highly Urban/ Urban
0,0,0,31,4,10,104420.8875,Yes,0,No,M,Bachelors,Blue Collar,33.38285796,Commercial,21070,1,Minivan,no,0,0,No,0,11,Highly Urban/ Urban
1,5967,0,36,0,9,110873.0214,No,0,No,M,Bachelors,Blue Collar,50.28791685,Commercial,24730,6,Panel Truck,yes,0,0,No,0,7,Highly Urban/ Urban
0,0,0,44,0,0,0,No,0,Yes,M,High School,Student,50.26112073,Commercial,17700,10,Van,no,0,0,No,0,12,Highly Urban/ Urban
0,0,0,35,0,10,82082.12385,No,263271.3909,Yes,M,PhD,Doctor,35.68816431,Private,15280,1,Minivan,no,21014,2,Yes,6,12,Highly Urban/ Urban
0,0,0,33,1,12,23513.56284,No,105035.8109,Yes,F,High School,Clerical,27.1151208,Private,7920,7,SUV,no,0,0,No,0,7,Highly Rural
0,0,0,40,0,11,41477.08593,No,185913.0756,No,F,PhD,Home Maker,16.40394607,Private,16710,4,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
0,0,0,52,0,14,74422.44469,No,247485.8255,Yes,F,Bachelors,Professional,5,Commercial,22490,9,Pickup,no,0,0,No,0,7,Highly Urban/ Urban
0,0,0,41,1,12,37282.46593,Yes,0,No,F,Bachelors,Professional,41.15933674,Private,9330,7,SUV,no,7037,2,No,5,14,Highly Urban/ Urban
1,4344,1,39,2,13,31138.42046,No,160202.3526,Yes,F,High School,Clerical,37.77713945,Private,9830,1,SUV,no,4582,2,No,5,1,Highly Urban/ Urban
0,0,0,37,0,11,106783.8315,No,290821.4022,Yes,F,Masters,Lawyer,22.21187384,Private,12410,6,SUV,no,0,0,No,0,14,Highly Urban/ Urban
1,5292,0,38,3,11,13337.16791,Yes,106321.1361,No,F,High School,Clerical,53.19509892,Private,6920,11,SUV,no,0,0,No,0,1,Highly Rural
1,4943,0,35,1,12,75164.61092,No,253077.1957,Yes,F,Masters,Manager,31.62998312,Private,11290,6,Sports Car,no,0,0,No,1,14,Highly Urban/ Urban
0,0,0,41,0,11,46293.95032,No,182166.8711,No,M,Bachelors,Professional,29.86235529,Commercial,11960,1,Pickup,yes,5759,2,No,2,8,Highly Urban/ Urban
0,0,0,44,0,6,38001.8368,No,185665.3783,No,F,Bachelors,Clerical,30.28482622,Private,10690,9,Minivan,no,2513,3,No,4,8,Highly Urban/ Urban
1,5295,1,36,2,14,118971.3001,Yes,0,No,M,Bachelors,Manager,44.112243,Commercial,31390,1,Panel Truck,yes,0,0,No,0,14,Highly Urban/ Urban
0,0,0,45,2,8,72245.32105,No,241795.1988,Yes,F,Bachelors,Professional,28.30432778,Private,13220,4,SUV,no,0,0,No,2,11,Highly Rural
0,0,0,42,3,10,61438.36735,No,222008.3749,Yes,M,Bachelors,Professional,24.95085956,Private,16060,1,Minivan,yes,0,0,No,0,13,Highly Urban/ Urban
0,0,0,43,0,11,87246.78427,No,0,No,F,Masters,Lawyer,21.09535374,Private,20900,13,SUV,no,0,0,No,0,18,Highly Urban/ Urban
0,0,0,53,0,0,0,No,0,No,M,<High School,Student,53.05328817,Private,6800,6,Pickup,yes,31796,3,Yes,0,1,Highly Rural
0,0,0,51,0,0,0,No,0,Yes,F,High School,Student,29.98114409,Commercial,12360,7,SUV,no,0,0,No,2,1,Highly Rural
1,7940.038296,0,54,0,0,0,No,67587.40805,Yes,F,PhD,Home Maker,28.22004734,Private,6900,1,SUV,no,856,1,No,4,13,Highly Urban/ Urban
0,0,1,44,3,0,0,No,0,Yes,F,High School,Student,57.43586884,Private,7900,6,SUV,no,0,0,Yes,1,11,Highly Urban/ Urban
1,1914,0,56,0,16,44939.69803,No,196891.2848,Yes,F,<High School,Blue Collar,38.60550172,Private,15320,1,SUV,no,0,0,No,2,9,Highly Urban/ Urban
0,0,0,41,0,11,23648.80046,No,77717.59235,Yes,F,<High School,Blue Collar,10.48036986,Private,7960,1,Sports Car,no,0,0,No,0,3,Highly Urban/ Urban
0,0,0,33,1,12,7023.894088,No,60072.54065,Yes,F,Bachelors,Home Maker,30.64555126,Commercial,22300,4,Pickup,no,0,0,No,0,13,Highly Rural
1,908.9833949,0,28,1,0,0,Yes,63142.44555,No,M,High School,Student,41.71799924,Commercial,9750,9,Pickup,yes,0,0,No,2,10,Highly Urban/ Urban
0,0,0,53,0,12,79833.94607,No,253064.1897,Yes,F,Bachelors,Blue Collar,43.87175899,Commercial,15180,1,Minivan,no,2053,1,No,4,12,Highly Urban/ Urban
0,0,0,51,0,9,68059.10595,No,243423.1688,Yes,M,Masters,Manager,34.8452303,Commercial,6600,4,Pickup,no,0,0,Yes,1,18,Highly Urban/ Urban
0,0,0,43,0,10,114965.9612,No,310472.1721,Yes,M,Masters,Professional,38.39479153,Commercial,20960,11,Van,no,0,0,No,1,13,Highly Rural
0,0,0,51,0,13,46708.56806,No,170182.9409,Yes,F,High School,Clerical,27.98277395,Private,26080,6,Minivan,no,0,0,No,1,5,Highly Rural
1,16372.0453,0,33,2,12,45892.63944,Yes,189451.6644,No,M,High School,Professional,54.03683586,Commercial,18990,1,Van,yes,29781,3,Yes,0,6,Highly Urban/ Urban
0,0,0,35,1,11,74315.24783,Yes,225300.7367,No,M,Masters,Professional,60.49644533,Commercial,24230,1,Panel Truck,yes,0,0,No,0,10,Highly Urban/ Urban
1,9823.919127,0,27,1,13,43083.26969,No,138247.4032,Yes,F,<High School,Clerical,28.71051149,Commercial,20950,6,Pickup,no,5737,3,No,9,1,Highly Urban/ Urban
1,4805.268124,0,50,0,15,41446.51677,No,148330.1671,Yes,F,Bachelors,Manager,13.65653477,Private,6500,1,SUV,no,0,0,No,0,7,Highly Urban/ Urban
0,0,0,29,0,9,85412.72522,No,0,No,M,Bachelors,Manager,26.75092399,Private,13920,11,Minivan,yes,4189,3,No,3,11,Highly Urban/ Urban
1,6535,0,50,0,6,55230.04008,No,0,No,F,High School,Blue Collar,36.04374734,Commercial,24950,5,Pickup,no,4997,3,No,7,6,Highly Urban/ Urban
1,2840,0,47,0,10,129926.2797,No,0,No,M,Masters,Professional,61.58315045,Commercial,19190,1,Van,yes,0,0,No,2,9,Highly Urban/ Urban
0,0,0,36,0,13,38946.01571,No,201598.4293,Yes,M,<High School,Clerical,23.52162304,Private,21200,10,Van,yes,38892,3,Yes,3,5,Highly Urban/ Urban
0,0,0,54,0,12,103909.7121,No,314937.6131,Yes,M,Masters,Lawyer,18.52753964,Private,30250,10,Minivan,yes,0,0,No,0,17,Highly Urban/ Urban
1,464.3752313,0,36,1,12,26587.09573,Yes,0,No,F,<High School,Clerical,45.2798845,Private,5100,7,SUV,no,4936,1,No,5,1,Highly Urban/ Urban
1,1842,0,34,1,13,79956.67786,No,172460.5319,Yes,M,High School,Blue Collar,47.49022621,Commercial,12510,12,Minivan,no,0,0,No,0,9,Highly Urban/ Urban
0,0,0,53,0,7,3527.588801,No,73903.37395,Yes,F,High School,Home Maker,54.2291447,Private,7150,10,SUV,no,0,0,No,2,7,Highly Urban/ Urban
0,0,1,39,1,14,35865.03124,No,143214.5816,Yes,M,High School,Professional,37.74309743,Private,22780,1,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
0,0,2,35,2,11,18570.0894,No,134013.5088,Yes,M,High School,Clerical,18.05295499,Private,14290,1,Minivan,yes,0,0,No,2,10,Highly Urban/ Urban
0,0,2,54,2,15,106745.9489,No,310092.6092,Yes,F,High School,Blue Collar,56.28851769,Commercial,17570,4,Minivan,no,0,0,No,2,5,Highly Rural
0,0,0,62,2,13,25425.74538,Yes,0,No,M,High School,Clerical,35.07699026,Private,10240,6,SUV,no,6706,2,No,3,1,Highly Urban/ Urban
1,3609,0,57,0,15,44108.44547,No,0,No,F,High School,Student,44.7465402,Commercial,21720,4,SUV,no,0,0,No,2,1,Highly Urban/ Urban
0,0,0,43,2,11,78812.17683,Yes,266496.9249,No,M,Bachelors,Blue Collar,36.45282324,Commercial,13680,7,Minivan,no,0,0,No,2,1,Highly Urban/ Urban
0,0,0,51,0,12,170537.0783,No,444387.2295,Yes,F,PhD,Manager,35.31339389,Private,15000,4,Sports Car,no,0,0,No,1,14,Highly Urban/ Urban
0,0,0,54,0,14,129565.8618,No,352586.3591,Yes,F,Masters,Lawyer,56.70059224,Private,6900,1,Sports Car,no,15686,1,No,4,17,Highly Urban/ Urban
0,0,0,51,0,7,44481.4338,No,226939.8196,Yes,F,High School,Clerical,30.47662873,Private,7990,3,Minivan,no,0,0,No,0,1,Highly Rural
0,0,0,47,0,10,172980.7984,No,451118.1952,Yes,M,Bachelors,Professional,41.95897086,Commercial,30110,6,Panel Truck,yes,0,0,No,0,13,Highly Rural
0,0,0,50,0,8,32200.3101,No,190438.7385,Yes,M,High School,Clerical,12.5313966,Private,16030,1,Minivan,no,0,0,No,0,7,Highly Urban/ Urban
1,2474,0,32,1,2,50521.70995,Yes,0,No,F,Bachelors,Blue Collar,15.43816886,Commercial,9750,17,SUV,no,6691,2,No,6,9,Highly Urban/ Urban
0,0,0,44,0,10,66641.76361,No,264360.4768,No,M,High School,Blue Collar,27.68250352,Commercial,15570,1,Minivan,yes,0,0,No,0,6,Highly Urban/ Urban
1,5316,0,34,1,14,9699.149516,No,107131.7783,Yes,F,<High School,Clerical,38.91515626,Private,18120,4,Minivan,no,6801,1,No,3,7,Highly Urban/ Urban
0,0,0,44,0,10,91651.78229,No,0,No,F,Masters,Manager,44.42703828,Private,25290,10,SUV,no,4653,1,No,0,17,Highly Urban/ Urban
0,0,0,48,0,9,201767.7077,No,0,No,F,Masters,Manager,37.08944409,Private,31780,7,Minivan,no,0,0,No,0,19,Highly Urban/ Urban
1,4347,0,36,1,8,40339.41572,Yes,173090.351,No,M,Bachelors,Blue Collar,41.02737965,Commercial,22200,6,Van,no,0,0,No,3,8,Highly Urban/ Urban
0,0,0,46,0,13,113386.4098,No,322467.4742,Yes,F,Masters,Professional,35.56787183,Private,21070,10,SUV,no,0,0,No,0,13,Highly Urban/ Urban
0,0,2,41,3,14,75500.66869,No,262109.2299,Yes,M,Bachelors,Manager,16.06730778,Private,15380,1,Minivan,no,3960,4,No,3,10,Highly Urban/ Urban
1,23345.82636,0,40,0,12,4716.496398,No,121325.0831,Yes,M,High School,Student,45.23233115,Private,6410,1,Pickup,yes,46652,2,Yes,1,1,Highly Urban/ Urban
0,0,0,49,0,12,56739.35194,No,207006.2436,Yes,F,High School,Clerical,31.94480886,Private,19540,7,Minivan,no,0,0,No,1,1,Highly Urban/ Urban
0,0,0,51,0,15,65244.86548,No,242164.147,No,M,Bachelors,Professional,41.5943412,Commercial,24630,3,Panel Truck,no,6125,2,No,0,8,Highly Urban/ Urban
1,8701.621168,0,54,0,0,0,No,0,No,M,High School,Student,28.03205416,Commercial,25020,7,Minivan,yes,44429,3,Yes,7,7,Highly Urban/ Urban
0,0,2,44,3,4,47139.86685,No,211304.0279,Yes,F,High School,Blue Collar,22.94803271,Commercial,18860,6,SUV,no,18979,1,Yes,6,5,Highly Urban/ Urban
0,0,0,48,0,13,57712.53815,No,0,No,M,PhD,Lawyer,51.86080628,Private,14880,5,Minivan,yes,0,0,No,1,14,Highly Urban/ Urban
0,0,0,43,2,17,20028.11749,No,139615.9428,Yes,F,<High School,Blue Collar,41.53404653,Private,7800,4,SUV,no,6330,2,No,5,1,Highly Urban/ Urban
0,0,0,46,0,11,67857.19849,No,225981.4258,No,F,Masters,Professional,5,Private,21130,3,Sports Car,no,33223,3,No,0,18,Highly Urban/ Urban
1,4531,0,60,0,13,82171.30547,No,275663.7175,Yes,M,Masters,Lawyer,45.44571313,Private,15720,1,Minivan,yes,0,0,No,0,13,Highly Urban/ Urban
0,0,0,26,1,13,88986.57179,Yes,248334.8698,No,F,Bachelors,Manager,42.31985602,Private,29220,1,Minivan,no,7070,1,No,4,10,Highly Urban/ Urban
1,2189,0,45,2,0,0,No,101394.9824,Yes,M,<High School,Home Maker,34.43353124,Commercial,16920,10,Van,no,10264,3,No,4,1,Highly Urban/ Urban
0,0,0,72,0,13,100995.3261,No,295291.801,Yes,M,PhD,Lawyer,27.88774705,Private,14040,7,SUV,yes,0,0,No,6,17,Highly Urban/ Urban
0,0,0,48,0,7,55962.22562,No,0,No,M,Bachelors,Clerical,20.75480516,Private,6400,4,Pickup,no,0,0,No,1,9,Highly Rural
0,0,0,44,1,11,54355.35125,No,234436.738,Yes,M,High School,Blue Collar,49.26129671,Commercial,5900,10,Pickup,yes,0,0,No,0,1,Highly Rural
1,3405,0,51,0,11,43654.41041,No,167541.3849,Yes,F,Bachelors,Blue Collar,38.21248497,Commercial,11590,6,Sports Car,no,4383,4,No,0,11,Highly Urban/ Urban
0,0,0,42,0,0,0,No,87178.20522,Yes,M,High School,Student,112.6696614,Commercial,7820,10,Pickup,no,0,0,No,0,10,Highly Rural
1,7919,0,38,3,16,15889.35661,No,95776.20715,Yes,F,<High School,Home Maker,45.69564481,Commercial,30050,1,Pickup,no,13182,1,Yes,1,9,Highly Urban/ Urban
0,0,0,38,0,12,73663.99906,No,0,No,F,Bachelors,Blue Collar,42.54545962,Commercial,15110,13,SUV,no,0,0,No,2,13,Highly Rural
1,1680,0,45,0,9,72702.18458,No,221350.4278,No,M,High School,Blue Collar,43.13265212,Commercial,13270,1,Minivan,yes,4740,2,No,5,6,Highly Urban/ Urban
1,4252,0,62,1,15,68062.54095,No,269613.6676,Yes,M,Bachelors,Professional,44.9924543,Private,12620,1,SUV,yes,34151,2,Yes,3,1,Highly Urban/ Urban
0,0,0,33,1,12,67776.49186,No,210356.0176,Yes,F,High School,Blue Collar,18.76474836,Commercial,22450,6,Pickup,no,0,0,No,0,1,Highly Urban/ Urban
0,0,0,53,0,13,89249.79094,No,0,No,M,Bachelors,Professional,53.58802963,Private,15720,12,Minivan,no,0,0,No,0,11,Highly Urban/ Urban
0,0,0,40,0,13,66744.85774,No,0,No,M,Masters,Professional,16.4619838,Commercial,20420,9,Van,yes,31127,2,No,0,13,Highly Urban/ Urban
0,0,0,29,3,16,65242.17052,No,216582.6068,Yes,F,Bachelors,Clerical,50.95608429,Private,1500,1,Sports Car,no,0,0,Yes,1,6,Highly Rural
1,8374.342437,0,46,0,0,0,No,111438.7597,Yes,F,<High School,Home Maker,29.2581443,Private,6100,1,SUV,no,0,0,No,0,4,Highly Urban/ Urban
1,19088.87878,0,26,4,9,45253.76207,Yes,196145.9384,No,M,High School,Blue Collar,31.86865819,Commercial,23270,7,Minivan,yes,4567,1,No,5,9,Highly Urban/ Urban
0,0,0,40,1,9,20915.08179,No,87525.86328,Yes,F,<High School,Clerical,64.68905052,Private,12940,6,Sports Car,no,0,0,No,2,1,Highly Rural
0,0,0,45,0,11,119566.4889,No,334438.1803,Yes,F,PhD,Doctor,48.64212313,Private,18500,7,SUV,no,0,0,No,1,17,Highly Urban/ Urban
0,0,0,32,0,9,4059.766067,No,0,No,M,<High School,Student,25.2830814,Private,9170,1,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
0,0,0,55,0,12,81768.66912,No,295161.6178,Yes,M,High School,Blue Collar,26.23037825,Private,14950,7,Minivan,no,0,0,No,0,8,Highly Rural
0,0,0,40,0,7,18908.53135,No,93870.93609,Yes,F,<High School,Clerical,31.97115876,Private,16310,1,SUV,no,6377,3,No,0,1,Highly Urban/ Urban
0,0,0,35,0,5,28551.15286,No,128410.5413,No,F,High School,Home Maker,45.34968783,Private,7860,4,Sports Car,no,4632,1,No,3,1,Highly Urban/ Urban
0,0,0,52,0,10,32139.54982,No,147434.2909,Yes,F,Masters,Lawyer,47.85883011,Private,21250,13,Minivan,no,0,0,No,4,11,Highly Urban/ Urban
0,0,0,36,0,11,26819.64248,No,172038.7463,Yes,M,High School,Clerical,70.0697411,Private,14730,3,Minivan,yes,0,0,No,2,1,Highly Rural
0,0,0,59,1,15,67486.23145,No,271840.4771,Yes,F,Masters,Lawyer,16.96924321,Private,19660,4,SUV,no,4256,3,No,5,14,Highly Urban/ Urban
0,0,0,54,0,14,35638.13226,No,188539.3318,Yes,F,PhD,Doctor,34.2680764,Private,10460,6,SUV,no,0,0,No,0,10,Highly Urban/ Urban
0,0,0,61,0,14,121687.5908,No,378194.1723,Yes,F,Masters,Lawyer,63.0582479,Private,14340,11,Sports Car,no,0,0,No,0,7,Highly Rural
0,0,0,52,0,8,83171.46544,No,292802.322,Yes,F,Bachelors,Professional,26.50826648,Private,24160,7,Minivan,no,0,0,No,0,5,Highly Urban/ Urban
0,0,0,37,0,12,38574.70401,No,180147.8635,Yes,F,<High School,Blue Collar,43.76228699,Private,26340,6,SUV,no,0,0,Yes,0,1,Highly Urban/ Urban
0,0,0,43,0,6,63107.45714,No,166342.3904,Yes,M,High School,Blue Collar,21.68221086,Commercial,17630,6,Minivan,yes,0,0,No,0,10,Highly Urban/ Urban
1,3865,0,42,0,12,52792.15343,No,213472.6227,Yes,M,High School,Blue Collar,29.35909571,Commercial,10980,1,Pickup,yes,0,0,No,0,8,Highly Urban/ Urban
1,5603,0,38,3,15,137896.5081,No,335992.6671,Yes,F,Bachelors,Blue Collar,20.8652841,Commercial,19090,7,Pickup,no,38774,2,Yes,8,12,Highly Urban/ Urban
1,6597,0,52,0,7,132280.1812,No,388651.2532,Yes,F,Masters,Lawyer,33.16040974,Private,27590,4,Sports Car,no,0,0,No,0,14,Highly Urban/ Urban
0,0,3,55,0,7,152439.0086,No,413325.3401,Yes,F,PhD,Doctor,53.71098191,Private,20000,1,Minivan,no,0,0,No,0,13,Highly Urban/ Urban
0,0,0,49,0,14,96142.90479,No,275139.7042,Yes,M,Bachelors,Blue Collar,40.43143157,Commercial,16010,6,Minivan,yes,0,0,No,1,12,Highly Rural
1,2960,0,45,2,16,39327.01546,No,179606.7554,Yes,M,High School,Blue Collar,26.59128295,Commercial,15940,4,Minivan,no,17963,1,Yes,0,1,Highly Urban/ Urban
0,0,0,57,0,11,173425.5581,No,401463.357,Yes,F,Masters,Lawyer,18.65351147,Private,18840,3,Minivan,no,0,0,No,1,8,Highly Urban/ Urban
1,3997,0,40,0,12,108058.8364,No,0,No,M,Bachelors,Professional,29.28193838,Commercial,22070,4,Van,yes,0,0,No,2,11,Highly Urban/ Urban
1,4521,0,53,0,11,58691.05087,No,255523.5604,No,F,Masters,Lawyer,5,Private,12670,6,Minivan,no,1208,1,No,3,15,Highly Urban/ Urban
0,0,0,41,3,15,66059.48355,Yes,220810.7583,No,M,Bachelors,Blue Collar,28.53936975,Private,12420,4,Minivan,yes,0,0,No,3,10,Highly Urban/ Urban
0,0,0,51,0,10,45086.077,No,201194.8019,Yes,M,Bachelors,Clerical,39.00565109,Private,11110,1,Pickup,yes,0,0,No,0,14,Highly Urban/ Urban
1,315.8341898,1,36,2,16,40983.29587,No,142139.4485,Yes,F,<High School,Blue Collar,5,Private,33960,4,Sports Car,no,1200,2,No,7,1,Highly Urban/ Urban
0,0,0,41,0,13,125602.9202,No,280180.7916,Yes,F,Masters,Lawyer,22.33696823,Private,18160,4,SUV,no,0,0,No,0,17,Highly Urban/ Urban
0,0,0,55,0,1,55351.67711,No,0,No,M,Masters,Lawyer,41.46735726,Private,7030,1,Pickup,yes,7373,4,No,4,13,Highly Urban/ Urban
0,0,2,45,3,0,0,No,0,Yes,F,Bachelors,Student,58.46000041,Private,11880,10,SUV,no,0,0,No,0,9,Highly Rural
0,0,0,48,1,13,57972.75409,Yes,231144.6803,No,M,Masters,Professional,25.50906128,Commercial,12100,8,Pickup,yes,1402,3,No,6,15,Highly Urban/ Urban
0,0,0,52,0,15,55765.95573,No,239175.2811,Yes,M,Bachelors,Blue Collar,17.50525093,Commercial,23900,6,Panel Truck,yes,5946,1,No,2,1,Highly Urban/ Urban
0,0,0,57,0,11,43956.10576,No,143522.9221,Yes,M,<High School,Blue Collar,39.64046164,Private,11600,1,Pickup,yes,0,0,No,1,1,Highly Rural
0,0,0,45,0,9,39089.24099,No,206898.4877,Yes,M,High School,Clerical,34.53699204,Private,12730,6,Minivan,no,1332,2,No,2,6,Highly Urban/ Urban
0,0,0,58,0,15,58139.42918,No,229625.141,Yes,F,Masters,Lawyer,47.55507736,Private,30260,1,Minivan,no,0,0,Yes,3,13,Highly Urban/ Urban
0,0,0,38,0,10,37769.12957,No,0,No,F,<High School,Clerical,24.23244593,Private,15070,10,SUV,no,2820,3,No,7,5,Highly Urban/ Urban
0,0,0,38,0,10,17028.23572,No,100123.1509,No,M,<High School,Clerical,35.39914279,Commercial,5300,6,Pickup,no,0,0,No,0,7,Highly Rural
0,0,0,50,0,0,0,No,90068.19898,No,F,Bachelors,Home Maker,50.02107149,Private,10250,6,SUV,no,0,0,No,0,7,Highly Rural
1,1465,0,51,0,13,46569.87966,No,0,No,F,Masters,Lawyer,59.49989008,Private,35990,10,Minivan,no,0,0,No,0,17,Highly Urban/ Urban
0,0,1,46,0,12,133300.1358,No,379536.9096,Yes,M,Masters,Manager,37.31350946,Private,16840,1,Van,yes,0,0,No,0,18,Highly Urban/ Urban
0,0,0,26,1,0,0,No,0,Yes,F,<High School,Student,34.45960617,Private,4100,1,SUV,no,5262,3,No,2,7,Highly Urban/ Urban
0,0,0,52,0,14,29263.95677,No,0,No,M,PhD,Doctor,19.47014426,Private,1500,6,Minivan,yes,0,0,No,2,20,Highly Urban/ Urban
1,2199,0,34,0,10,53914.13954,No,209691.3141,No,M,High School,Clerical,21.73536658,Commercial,27620,1,Panel Truck,no,0,0,No,0,6,Highly Urban/ Urban
0,0,0,53,0,12,72536.68147,No,0,No,M,Bachelors,Blue Collar,78.28028688,Commercial,6800,1,Pickup,no,0,0,No,0,1,Highly Urban/ Urban
0,0,0,57,0,13,113903.2025,No,322691.742,Yes,F,Masters,Lawyer,50.94653599,Private,22030,3,Minivan,no,0,0,No,4,20,Highly Rural
0,0,0,40,0,9,59644.97156,No,200891.0296,No,M,Bachelors,Manager,23.70279051,Private,20410,6,Minivan,yes,27758,3,No,2,12,Highly Urban/ Urban
0,0,1,55,0,15,41642.65644,No,237815.5425,Yes,F,Masters,Manager,44.80828768,Private,1500,10,SUV,no,6715,4,No,0,15,Highly Urban/ Urban
0,0,0,43,0,10,21813.97162,No,139978.4961,Yes,F,<High School,Blue Collar,46.36262293,Commercial,16390,4,Minivan,no,0,0,No,0,6,Highly Rural
0,0,0,44,0,11,178863.6141,No,428678.6718,No,F,Masters,Lawyer,42.64327413,Private,5900,6,SUV,no,0,0,No,0,15,Highly Urban/ Urban
0,0,1,40,2,16,36886.07267,No,169625.1103,Yes,F,High School,Clerical,46.67263247,Private,13130,11,Sports Car,no,0,0,No,2,9,Highly Rural
0,0,0,38,2,14,54064.27766,No,201418.1798,Yes,F,Bachelors,Professional,6.771666938,Private,5300,6,Sports Car,no,2307,2,No,3,7,Highly Urban/ Urban
0,0,0,35,1,12,33620.52803,No,173611.1654,Yes,F,High School,Clerical,52.48126079,Private,20890,11,Minivan,no,0,0,No,0,6,Highly Rural
0,0,1,44,1,7,7112.896242,No,0,Yes,F,<High School,Student,28.1648404,Private,9850,10,SUV,no,0,0,Yes,0,5,Highly Urban/ Urban
0,0,0,49,0,13,116497.1812,No,283564.8364,Yes,M,Bachelors,Professional,10.38682836,Commercial,28870,4,Panel Truck,no,30791,1,Yes,2,5,Highly Urban/ Urban
0,0,0,55,0,15,100308.0897,No,321842.8133,Yes,M,Masters,Lawyer,36.4446636,Private,13430,1,Minivan,no,0,0,Yes,0,14,Highly Urban/ Urban
0,0,0,56,0,13,42176.13269,No,0,Yes,M,High School,Student,38.32587979,Commercial,9360,1,Pickup,yes,0,0,No,0,5,Highly Rural
1,1069,0,35,2,16,26127.34568,No,150057.9202,Yes,F,High School,Clerical,42.03516767,Private,23690,1,Minivan,no,9633,3,No,8,1,Highly Urban/ Urban
1,8331,0,46,0,11,43651.44241,No,128478.2299,Yes,F,High School,Clerical,25.43792958,Private,15250,4,SUV,no,6391,3,No,4,1,Highly Urban/ Urban
1,5141,0,58,0,0,0,No,0,Yes,F,High School,Student,8.978708003,Commercial,7300,1,SUV,no,0,0,Yes,4,1,Highly Urban/ Urban
0,0,1,41,2,13,58963.39366,No,214655.4387,Yes,M,Masters,Lawyer,63.98826917,Private,18780,13,Van,yes,0,0,No,0,11,Highly Urban/ Urban
0,0,0,39,0,13,134460.3743,No,0,No,F,PhD,Manager,32.83102043,Private,7350,1,SUV,no,1650,2,No,4,17,Highly Urban/ Urban
0,0,0,54,0,11,108316.6971,No,325935.6681,No,M,Bachelors,Professional,25.97639616,Commercial,25190,4,Panel Truck,no,3110,2,No,2,13,Highly Urban/ Urban
0,0,0,42,0,12,138218.5631,No,327627.4828,Yes,F,Masters,Lawyer,48.37679858,Private,5700,1,SUV,no,0,0,No,0,14,Highly Urban/ Urban
0,0,0,41,1,11,34023.96641,Yes,153936.3487,No,F,<High School,Clerical,16.13089517,Private,18870,4,SUV,no,5386,1,No,0,4,Highly Urban/ Urban
0,0,0,37,0,8,60121.03386,No,151781.8406,No,F,PhD,Doctor,43.09978423,Private,11210,4,SUV,no,4233,2,No,4,11,Highly Urban/ Urban
0,0,0,50,0,10,94403.36884,No,270997.0454,No,M,Bachelors,Manager,32.7912874,Commercial,29750,6,Panel Truck,no,0,0,No,0,8,Highly Urban/ Urban
0,0,0,50,0,12,41799.21626,No,0,No,F,Masters,Professional,19.69960593,Private,17270,13,Sports Car,no,0,0,No,0,14,Highly Urban/ Urban
0,0,0,46,0,9,28124.50333,No,0,No,F,High School,Student,51.26434247,Commercial,8410,1,SUV,no,0,0,No,2,1,Highly Urban/ Urban
1,1479,0,24,0,8,40245.27702,No,98218.45687,Yes,F,High School,Clerical,34.14659771,Private,7920,7,Sports Car,yes,1836,1,No,9,8,Highly Urban/ Urban
1,1682.194535,0,34,3,14,54207.65069,No,194464.9174,Yes,M,Bachelors,Professional,48.98806254,Private,17200,1,Van,no,0,0,No,4,1,Highly Urban/ Urban
0,0,0,41,0,12,105494.2901,No,282125.111,Yes,M,Bachelors,Blue Collar,35.40209492,Commercial,12050,4,Pickup,yes,0,0,No,1,9,Highly Rural
0,0,0,43,0,10,57018.21379,No,233967.6143,Yes,F,Bachelors,Blue Collar,71.68906359,Commercial,13540,3,SUV,no,0,0,No,2,14,Highly Rural
0,0,0,45,1,12,37675.49096,Yes,148826.1264,No,F,High School,Clerical,46.59637841,Private,5270,1,Sports Car,no,3978,4,No,3,7,Highly Urban/ Urban
0,0,0,50,0,13,46169.40885,No,0,No,M,High School,Professional,52.10937601,Private,6600,11,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
0,0,0,41,0,11,47631.78562,No,195978.7255,Yes,F,High School,Manager,50.70969166,Private,10830,1,SUV,no,5241,4,No,0,1,Highly Urban/ Urban
0,0,0,44,0,10,46092.05596,No,0,No,M,Bachelors,Manager,32.42004784,Private,26300,1,Minivan,no,11743,2,No,6,9,Highly Urban/ Urban
1,2664,0,54,0,0,0,No,0,Yes,F,Bachelors,Student,48.9217598,Commercial,6900,14,SUV,no,0,0,No,0,13,Highly Rural
